supplier_obj_id,aat2,abp1,arc18,ard1,arl3,asf1,atp4,bck1,bem2,bim1,BY4741-2nd,BY4741,ccr4,chs3,chs7,cin8,dcc1,dia2,dnm1,doa4,doc1,drs2,elf1,faa2,fet3,fks1,gbp2,gcn3,gim4,gsy2,gyp1,hhf1,hpr5,hsp104,hsp82,hxk2,iki3,kem1,kre1,lat1,med2,mms22,mrc1,msn5,mso1,MT2481-pdr1pdr3-1st,MT2481-pdr1pdr3-2nd,nat1,ndi1,nth1,paf1,pep5,pfk2,pmr1,pom152,qcr8,rad23,rbl2,ref2,rgp1,rpa49,rpn1,rrp6,rsa3,rsc2,sac3,sdh2,sec66,skt5,snc1,snf2,spt3,srl3,ssb2,sse1,sto1,sur2,swc5,swe1,swi4,swr1,tpk1,trk1,ubp6,vam3,vba3,vid30,vph1,vps35,whi5,ypt6
SPE01500763,-1.65705,-0.24950999999999998,-1.62916,-0.931639,-6.2956199999999995,-2.21588,-2.2925299999999997,-1.9741,0.126075,-0.766863,-1.29903,-1.86578,-2.81986,-0.8794549999999999,-1.76163,-1.73443,-1.11973,-2.38616,-0.6394529999999999,-1.92809,-0.793639,-4.147069999999999,-1.6465299999999998,-5.65207,-22.3584,-1.59112,-1.67292,-0.677764,-2.4311,-1.54406,-0.762946,-3.01071,-1.1105200000000002,-0.763716,-1.6095700000000002,-2.9417299999999997,-1.32008,-2.53962,-1.40374,-1.3484399999999999,-0.780134,-0.8743129999999999,-3.17749,-3.3096,-2.1750700000000003,-2.43629,-1.9626599999999998,-2.1564900000000002,-1.47984,-1.82307,-1.9003299999999999,-3.15516,-0.356916,-1.53338,-1.91123,-1.27528,-1.48508,-0.92671,1.24288,-4.45188,0.549971,-6.4319,-2.24417,-0.7029810000000001,-2.7985,-1.0646799999999998,-1.46048,-1.3081399999999999,-1.73137,-2.18295,-2.78508,-0.9842040000000001,-2.01078,-4.8837,-3.51035,0.526968,-2.4942900000000003,-2.56082,-1.9899900000000001,-2.96938,-1.85322,-3.40581,-2.75963,-0.309312,-6.85508,-1.3093,-1.12601,-4.25835,-0.787964,-1.42943,-5.110119999999999
SPE01500764,0.200751,-0.429051,-0.31202199999999997,-0.434759,-0.18946400000000002,0.0270233,0.47407200000000005,-0.324277,-0.878416,-0.49025100000000005,-0.256669,-0.45345799999999997,-0.22760500000000003,-0.201849,-0.269405,-0.156712,0.09174349999999999,-0.23133299999999998,0.336019,0.100035,-0.136153,-0.118986,0.662325,-0.0168332,-0.08082610000000001,0.303031,0.130012,-0.0124615,0.0952688,-0.182332,0.10648099999999999,-0.5241359999999999,-0.2184,-0.0585865,1.13982,-0.22673200000000002,0.0039064,-0.294298,-0.32968000000000003,-0.0280615,-0.23786,0.025599200000000003,0.5208,0.549593,-0.0799989,-0.417299,0.020446900000000004,-0.24937600000000001,-0.361223,-0.384415,0.07461260000000002,-0.461212,0.0486616,0.056746300000000006,-0.636196,0.163687,-0.0999142,-0.199176,-0.77265,-0.9423729999999999,-0.396379,0.0451086,0.31999099999999997,-1.05592,-0.540434,-0.66502,-0.153231,-0.21733899999999998,-0.162417,0.126801,-0.122511,0.346262,-0.3271,-0.795245,-0.128778,-0.940197,-0.13911800000000002,0.13168,0.219494,-0.6437039999999999,0.373461,-0.12662400000000001,0.5567300000000001,0.183418,0.0674467,-0.05701130000000001,-0.35688800000000004,-0.198962,-0.179275,0.253066,-0.638246
SPE01500779,0.543451,0.111225,0.472891,0.208538,0.23182600000000003,1.05934,0.21317199999999997,0.371236,0.205065,0.14138900000000001,0.100463,0.17852200000000001,0.401124,0.489601,-0.301129,0.247959,0.217736,0.810232,0.46899300000000005,0.695983,0.144019,-0.499147,0.132992,0.490392,0.338762,0.7042189999999999,0.060674,0.202183,0.647153,0.739212,0.5870449999999999,0.0838156,0.0523971,0.402905,0.853209,0.0300764,0.37106500000000003,0.7014699999999999,0.477469,0.265847,0.5803510000000001,0.247121,0.660231,-0.131491,0.73882,0.592619,0.546145,0.5227430000000001,0.436803,0.9587459999999999,0.20513699999999999,-0.204621,0.162153,0.538304,0.706543,0.047914099999999994,0.097665,0.271949,-0.222056,0.07842389999999999,0.142516,0.260025,-0.615591,-0.951393,0.5962430000000001,0.746283,0.37376,0.203876,0.553707,0.330449,0.23661,0.474826,0.611804,0.5397,0.146296,0.618178,0.40534899999999996,0.716256,0.6352260000000001,0.59096,0.21719499999999997,-0.07172,1.10425,0.510059,-0.14005499999999999,0.26695399999999997,0.253195,-0.562725,0.199026,0.161679,-0.052670400000000006
SPE01500833,0.7184560000000001,0.324678,0.755314,0.961195,0.327419,0.432749,0.5962,0.8280280000000001,0.441288,0.309054,0.483267,0.499065,0.50031,0.893167,1.02249,0.981726,0.439456,0.908385,0.5964229999999999,0.68516,0.7097829999999999,0.27718400000000004,0.42278000000000004,0.376324,0.042260400000000004,-0.365765,1.11785,0.649436,0.792144,0.545549,0.875923,0.563605,0.580163,0.5525909999999999,0.190813,0.389627,0.6579109999999999,0.12835,0.597547,0.398385,0.542034,0.683327,0.45904799999999996,0.483383,0.472395,0.771231,0.521985,0.44976400000000005,0.72255,0.302076,0.748877,1.08195,0.43157799999999996,0.46141499999999996,0.789037,0.924818,0.637954,0.577412,-0.11175299999999999,0.250013,0.807688,0.189055,0.952067,0.741917,0.708701,0.564127,0.538454,0.690458,0.8172560000000001,0.248516,0.7281569999999999,0.6424380000000001,0.6636380000000001,0.177591,0.722316,0.02556,0.526634,0.871042,0.5366449999999999,0.392331,0.687125,0.642039,0.910653,0.195885,0.383378,0.471958,1.09683,0.814583,0.443668,0.311849,0.491967
SPE01500867,-0.412303,-0.0290084,0.028236,0.392775,-0.6780609999999999,-0.901508,-0.18344000000000002,0.00210009,-1.46399,-0.152853,-0.5003989999999999,-0.09745119999999999,-0.943632,0.0607369,0.300037,-0.45785600000000004,-0.0166171,0.556764,-0.5494399999999999,-0.11638599999999999,-0.381419,0.0588953,-0.168053,-0.668097,-0.705545,0.055981399999999994,0.324802,-1.0789,-0.5473319999999999,-0.217516,-0.271284,-0.354027,-0.202787,-0.410537,-1.06254,-0.20933000000000002,-0.05718009999999999,-0.05162869999999999,0.09177439999999999,-0.432118,-0.302332,0.0745823,-0.278366,-0.292437,-0.157417,-0.20824499999999999,-0.454953,-0.307147,0.187696,-0.48678299999999997,-0.504574,0.456452,-0.0449077,-0.423767,-0.645333,-0.372197,-0.45851099999999995,-0.218502,0.210698,0.34544600000000003,-1.19692,-0.476446,0.7301449999999999,-0.217808,-0.606268,0.510934,-0.384614,-0.49838599999999994,-0.35880500000000004,0.144178,-0.133199,0.343486,-0.228219,-0.21969499999999997,-0.765258,-0.884747,-0.0755865,-0.27335,0.104137,-0.07777410000000001,-0.38799,-0.16404200000000002,-0.392313,-0.719176,-0.519888,-0.241839,-0.748927,-0.48989499999999997,0.0642418,-0.0220372,0.888691
SPE01500872,-1.1726,-1.04196,-1.14876,-0.86805,-0.43503500000000006,-1.04905,-0.545112,-1.36345,-2.66781,-0.68007,-0.621575,-1.25404,-0.52961,-0.8139149999999999,0.5375850000000001,-1.51025,-0.995008,-0.708909,-1.1600700000000002,-0.945946,-1.10256,-0.56665,-0.737263,-0.625879,-0.9287920000000001,-0.205413,-0.383463,-1.6720099999999998,-0.485575,0.00730574,-0.7964319999999999,-0.68019,-1.02047,-0.9729,-1.689,-0.167374,-1.49031,-0.819099,-1.255,-0.324065,-1.10374,-0.07214780000000001,-0.560333,-0.476404,-0.995933,-0.273907,-0.991059,-0.718404,-0.597262,-0.9398479999999999,-1.2435200000000002,-0.00270522,-1.4386299999999999,-0.879114,-0.793169,-1.0564,-0.6671739999999999,-1.49165,-2.27025,-0.802778,-0.642642,-1.2684600000000001,-1.17723,0.43531400000000003,-0.44126800000000005,0.0809653,-0.9091370000000001,-1.0946200000000001,-0.6134189999999999,-0.669192,-0.450166,0.591831,-0.904474,-1.2549700000000001,-0.768868,-1.49847,-0.786556,-0.8474940000000001,-0.827266,-1.35693,-0.565366,-0.960729,-1.24442,-1.2752,-1.18915,-0.6138779999999999,-1.2430700000000001,-0.533774,-1.02591,0.127201,-0.8648309999999999
SPE01500901,-0.933191,-1.13368,-0.501424,-0.949377,-0.476476,-1.2245,-1.4612,-1.39206,-2.1321,-0.9046190000000001,-1.1555,-1.3707799999999999,-0.37190700000000004,-0.794708,-0.575657,-1.20593,-0.045386199999999995,-2.3606,-1.57996,-0.895227,-0.670076,-0.110073,-0.32117199999999996,-0.448738,-0.903909,-1.1805,-0.461089,-1.76977,-0.6536069999999999,-1.27558,-1.04711,0.24960300000000002,-0.28837399999999996,-0.718148,-1.7775400000000001,-0.292441,-1.44728,-0.941249,-2.23168,-0.323302,-1.85792,-0.484023,-0.855143,-0.21248899999999998,-1.3229600000000001,-0.416483,-0.524673,-1.4626,-1.03303,-0.651035,-0.715815,-1.58328,-1.225,-1.7056900000000002,-0.465391,-1.57418,-0.963874,-0.9162389999999999,-3.6133300000000004,0.07446860000000001,0.434525,-1.10679,-0.475876,1.10903,-1.07324,-0.541826,-1.60486,-1.6466599999999998,-1.37743,-1.6554900000000001,0.173199,0.8918280000000001,-1.67242,-0.405909,-1.0194299999999998,-1.05516,-0.604244,-0.847181,-1.27944,-1.73994,-0.755614,-0.44078999999999996,-0.22621599999999997,-1.06257,-0.918017,-1.23394,-0.899761,0.028925,-1.00168,-0.559106,-1.25458
SPE01500906,-4.23343,-0.372674,-0.42688999999999994,0.325392,-9.76763,0.366383,-4.04944,-5.42746,1.24627,0.0171489,0.12066099999999999,1.43495,-0.765783,-3.5239999999999996,-4.027909999999999,0.390473,-4.1683699999999995,-1.25194,-2.81003,-2.07745,-3.9388,-2.31878,-3.0029,-5.0462,-5.43654,-13.703,-1.1591,1.16306,-2.79188,-1.5540100000000001,-2.6117,-4.83477,-1.63691,-2.56643,1.8272700000000002,-0.5113770000000001,3.15982,-12.3376,0.484221,-9.45685,0.290984,-9.64668,-3.4742900000000003,-3.60185,-0.62179,-1.27863,-25.6357,1.8644599999999998,-3.25097,0.933225,0.293574,-2.75782,-4.6742300000000006,-0.57713,1.8232,-7.051010000000001,-0.313767,-0.334169,1.98167,-14.2863,-2.1684900000000003,-3.06003,-5.46671,-2.6781,1.9151,-2.10996,0.942759,0.281704,1.50773,-0.680826,-1.7883,-4.057840000000001,1.97813,-0.404528,3.19184,2.9464099999999998,-0.00922632,-2.74591,-1.13144,0.584016,-0.466301,-3.84062,-2.64566,-0.7079949999999999,-7.01322,0.24640700000000001,0.07285269999999999,-3.4740699999999998,-0.172928,-5.70757,-14.3251
SPE01500525,0.888374,1.18985,0.671485,0.5779270000000001,0.959167,1.27542,1.2373399999999999,0.699789,0.6595300000000001,0.264783,0.482368,0.697915,0.77267,0.604653,0.5043300000000001,0.716366,0.21256,0.46585,1.20494,0.843772,1.32047,-0.137715,0.784137,1.12327,0.8207620000000001,0.7013560000000001,0.5421819999999999,0.420857,0.8136260000000001,0.516158,0.511843,-0.293155,0.670333,0.8307899999999999,0.474787,0.543868,1.1032,0.490022,0.281746,0.747376,0.9142629999999999,0.598206,0.7781170000000001,0.561609,0.329382,0.523158,0.557789,0.320231,0.784555,0.33126300000000003,0.537821,0.8392,0.416417,0.7459,0.238571,1.28417,0.505382,0.629107,-0.14380199999999999,0.8332040000000001,0.341976,0.926858,0.8895360000000001,0.436143,1.33428,-0.166267,0.41739,0.579767,0.08301610000000001,0.554251,0.290096,0.5035,0.5357810000000001,0.509625,0.171928,-0.142044,0.304688,1.05044,0.37959,0.6255350000000001,0.806665,0.3088,1.03065,1.24508,0.796786,0.8319850000000001,0.684434,0.636662,0.579867,0.9101870000000001,0.374679
SPE01500984,-1.43645,-0.8535010000000001,-1.3623299999999998,-1.10912,-0.6950609999999999,-1.8418700000000001,-0.5873,-2.30192,0.611204,-1.2828,-1.42815,-1.87723,-2.05841,-0.6714479999999999,-1.4416,-1.60321,-1.15673,-2.22024,-0.49458599999999997,-0.670841,-0.653641,-0.9637040000000001,-0.774722,-0.633213,-1.41165,-0.8085220000000001,-1.20884,-1.13543,-1.8285799999999999,-1.0106,-0.6414770000000001,-1.8155700000000001,-1.21665,-0.9352879999999999,-1.15462,-1.1501700000000001,-0.9195049999999999,-1.9186599999999998,-1.57189,-1.2826,-1.5892600000000001,-0.622622,-2.02374,-1.7292,-2.49155,-0.963305,-0.7772899999999999,-1.50284,-1.1476600000000001,-1.3949799999999999,-1.14716,-0.8698739999999999,-0.506988,-1.31986,-2.15823,-0.325063,-1.22696,-1.26583,-1.67042,-1.68954,-1.3827399999999999,-0.653724,-1.02496,-0.926969,-1.8428900000000001,-1.49079,-1.60064,-0.953408,-1.23715,-1.54911,-1.27444,-0.383125,-2.5817900000000003,-1.5942100000000001,-1.53104,-2.08635,-1.5403799999999999,-1.11705,-1.36523,-1.62278,-0.9849479999999999,-1.49116,-0.8094359999999999,-0.629012,-0.665986,-1.2677100000000001,-2.17021,-1.16331,-1.1411200000000001,-0.29704200000000003,-1.00482
SPE01501017,0.74737,0.274633,0.822041,-0.0897201,0.317304,0.439517,0.8594430000000001,0.375706,-0.023272400000000002,0.00358437,0.161754,-0.07364689999999999,0.102855,0.5897180000000001,0.404119,0.638238,0.45465600000000006,0.615316,0.67564,1.2029299999999998,0.872025,0.630205,0.493383,0.336965,0.657515,0.9185979999999999,0.47667200000000004,0.8215180000000001,0.12888,0.43920600000000004,0.6136189999999999,0.649216,0.525853,0.352542,1.2020600000000001,-0.140022,0.705958,0.528844,0.300993,0.20864000000000002,0.814883,0.0807085,1.01404,0.601484,0.527311,0.590985,0.44483500000000004,0.11006800000000001,0.0005860980000000001,0.601007,0.755731,0.377416,0.230071,0.582835,0.30588699999999996,1.00095,0.281542,0.25666300000000003,-0.97695,0.263778,0.363437,0.21920100000000003,2.06874,0.225897,0.279767,-0.456945,0.401928,0.498963,0.275409,0.5379470000000001,0.435058,0.23086500000000001,0.311091,0.5072909999999999,0.322236,0.15704500000000002,0.382154,0.286134,0.409717,0.655556,0.41248199999999996,0.213883,0.179269,0.495752,0.816597,-0.0913475,0.231446,-0.10885999999999998,0.18550999999999998,0.7211850000000001,0.279435
SPE01501126,0.856353,0.800941,0.940318,1.06267,0.609725,0.661941,1.01874,1.37609,1.32215,0.9224540000000001,0.394391,1.13019,0.477638,0.9589489999999999,1.05819,0.24473000000000003,0.578583,1.13326,0.6167560000000001,0.6876770000000001,0.929261,0.979775,1.1975,1.0359200000000002,0.867677,0.815074,0.865215,0.8484459999999999,0.6920189999999999,0.81103,1.25407,0.7510640000000001,0.8064020000000001,0.540104,0.296931,0.563868,1.39763,0.7194649999999999,0.7189840000000001,0.690265,0.889661,1.13406,1.3472899999999999,0.564238,0.515041,0.642722,0.907749,1.0253,0.32926700000000003,0.48576199999999997,0.640121,0.8371649999999999,0.987182,1.4597200000000001,0.833526,0.823368,0.233618,1.06425,0.149631,0.49517100000000003,0.519925,0.693788,1.27673,0.0367173,1.03207,0.971384,0.6793060000000001,0.755545,0.994649,0.792944,0.497771,0.720464,0.902857,0.866603,0.75561,0.164963,0.900068,0.8835280000000001,1.0768,1.32407,0.607287,1.01908,0.9719770000000001,0.542971,0.667435,0.43298400000000004,0.718164,0.902329,1.22874,0.9967360000000001,0.845016
SPE01501130,-0.29930300000000004,-1.00975,-0.158694,-0.019682599999999998,-0.592576,-0.6660159999999999,-0.200906,-0.43661300000000003,-1.56938,-0.288371,-1.04,-0.397293,-0.189576,-0.352044,-0.259752,-0.27770700000000004,0.146999,-0.43906999999999996,-0.766545,0.00849389,0.0721788,0.101228,-0.234625,-0.291518,0.187069,-0.39870300000000003,-0.215035,-0.765317,0.161865,-0.59638,-0.0543072,0.0530668,-0.489893,-0.08139249999999999,-0.939635,-0.0177605,-0.316635,-0.431537,-0.42108100000000004,-0.243441,-0.40996000000000005,-0.21507199999999999,-0.533139,-0.18136300000000002,-0.49297399999999997,-0.379562,-0.264577,-0.667014,-0.100539,-0.46382799999999996,-0.136575,-0.26811799999999997,-0.0287252,-0.404589,-0.352706,-0.46381700000000003,-0.566742,-0.512369,0.297873,0.0778366,-0.270858,-0.0958662,-0.250467,0.102255,0.164579,0.20466600000000001,-0.598485,-0.774454,-0.48536599999999996,-0.200803,0.217698,0.393016,-0.714608,-0.379193,-0.00701667,-0.570303,0.07543630000000001,-0.284871,0.00123757,-0.600514,-0.127308,0.262293,-0.362655,-0.157153,0.226527,-0.11199100000000001,-0.965734,-0.373277,-0.39976300000000003,0.17637,-0.8282729999999999
SPE01501172,-0.9089790000000001,-0.47955600000000004,-0.19583599999999998,1.8360400000000001,-0.5944699999999999,-0.447351,-0.782687,-1.05649,-2.77548,-0.420204,-0.6444310000000001,-0.727937,0.9535309999999999,-0.44468100000000005,0.22642600000000002,-1.1065200000000002,-0.821965,-1.20235,-0.9561559999999999,-0.187494,-0.8776209999999999,-0.08472489999999999,-0.147885,-0.21762600000000001,-0.432417,-0.270959,-0.332206,-0.848936,-0.20758200000000002,-1.2126700000000001,-0.812543,-0.649995,-1.17016,-0.84431,-0.754605,-0.197874,-1.3236,-0.30257,-1.0918700000000001,-0.00824552,-1.0063,-0.20318,-0.347621,-1.33847,-0.305279,-0.46166599999999997,-1.11408,-0.8787379999999999,-1.1113,-0.6443,-0.850686,-0.510156,-1.52969,-0.396328,-0.49447399999999997,-0.9913299999999999,-0.6030340000000001,-0.828566,-0.19583,-2.32325,-0.248837,-0.647119,-0.343562,-0.6796949999999999,-0.818155,0.27466999999999997,-0.639514,-0.944581,-0.43517,-0.8464659999999999,0.0959388,0.358094,-0.7501909999999999,-0.5204810000000001,-0.508788,-0.799977,-0.653803,-0.752811,-0.641572,-0.574928,-0.440654,-0.205163,-0.9479620000000001,-0.392203,-0.38776,-0.621119,-0.389428,2.01392,-0.7934479999999999,-0.24292199999999997,-2.22262
SPE01501181,-0.9190139999999999,-1.0530899999999999,-1.12358,0.06786039999999999,-0.9878889999999999,-0.94225,-1.55776,-0.749642,-2.26325,-0.48130500000000004,-0.9409559999999999,-0.723226,-0.198148,-0.697435,-0.68904,-1.0666,-0.154199,-0.780575,-1.52231,-1.2176799999999999,-1.7814900000000002,-0.334214,-0.569361,-2.00062,-1.72758,-1.5539,-0.28460799999999997,-0.777262,-0.537905,-0.715102,-0.678562,-0.58806,-0.931074,-0.68248,-1.7050299999999998,-0.22436599999999998,-1.8871200000000001,-0.800149,-1.40491,-0.288087,-1.8234099999999998,-0.5446529999999999,-0.744937,-0.41662299999999997,-0.385135,-0.0891731,-1.41432,-0.644258,-0.642858,-0.769702,-1.14117,-1.98705,-1.70898,-0.936141,-0.688551,-1.6607299999999998,-0.598096,-0.63341,-1.69505,-5.0263,0.0710515,-1.6032799999999998,-1.04639,-0.396313,-0.516887,-0.515841,-0.9406760000000001,-1.36312,-0.627598,-1.6030000000000002,0.0987449,0.954235,-0.8433620000000001,-0.9676469999999999,0.434612,-0.288106,-0.5295300000000001,-0.749731,-1.00275,-1.81505,-0.645672,-0.19248099999999999,-0.509571,-0.599849,-0.9706450000000001,-0.726938,-0.620491,-0.467527,-1.08667,-0.7689590000000001,-8.69634
SPE01501204,-9.40294,-10.3023,-8.735289999999999,-2.47258,-16.191,-5.87847,-12.0193,-16.5409,-6.1136099999999995,-18.7505,-8.27999,-12.4139,-10.7638,-11.6177,-18.5921,-9.30392,-10.9252,-9.60714,-16.4797,-11.1431,-2.6736,-22.7765,-10.636,-19.2959,-14.6689,-12.0059,-8.95308,-11.3336,-9.85004,-9.53302,-9.86228,-8.539769999999999,-10.0558,-11.0253,-9.77157,-18.1765,-8.82263,-10.5196,-8.81069,-8.044080000000001,-10.6409,-8.500860000000001,-10.3046,-23.711,-11.1796,-7.1017,-5.75413,-9.31359,-11.184000000000001,-9.44587,-14.0254,-11.5619,-5.24677,-42.3369,-11.9561,-11.8317,-9.05291,-9.9714,-0.701572,-17.5441,-0.90071,-23.5614,-5.00826,-7.749860000000001,-4.39991,-13.2887,-10.3297,-10.9377,-11.2279,-11.3881,-6.700089999999999,-4.596030000000001,-10.8701,-15.675999999999998,-4.98056,-4.13243,-8.49446,-12.7301,-11.3158,-19.4919,-8.40664,-10.8531,-13.7777,-10.021,-12.3205,-17.0724,-11.1739,-12.7281,-9.28462,-8.4033,-18.6193
SPE01502103,-0.07697639999999999,0.345425,-0.292917,-0.662211,-3.5215,-0.070517,-1.5031,0.017444499999999998,-0.9427200000000001,-0.453985,0.26221300000000003,0.0246047,-1.26359,-0.829155,-2.2497599999999998,-0.411937,-1.9753599999999998,0.24814899999999998,0.38160900000000003,-0.6382,0.139903,-1.3563100000000001,-0.5892149999999999,-2.3062400000000003,-2.1758900000000003,0.490464,-0.5039560000000001,0.205141,-0.890315,-0.324635,-0.206496,-1.7663799999999998,-0.369059,-0.426227,-0.293151,-1.44228,-0.312465,-0.10355,1.13428,-2.26015,-0.033622000000000006,-3.17613,-0.606162,-1.66072,-0.27247899999999997,-1.2587,-0.705969,-0.708444,0.320106,-0.37611999999999995,-1.44169,-0.0901701,0.963735,-1.72232,-0.198578,0.118755,-0.9142610000000001,-0.409531,6.868410000000001,-1.3689799999999999,-5.78325,-1.8058,-0.350717,-1.33194,-0.653721,0.275541,-0.400841,-0.8333870000000001,-0.6772520000000001,-0.268903,-0.669171,-2.2315099999999997,0.0496394,-1.21507,-1.2633299999999998,2.8469700000000002,-0.334276,-1.6758,-0.6104930000000001,0.0697517,-1.06805,-1.22269,2.0084400000000002,-0.704654,-1.68081,-0.08306770000000001,0.15512,-3.5638300000000003,0.24061100000000002,-1.24567,-1.13093
SPE01502128,0.9528780000000001,1.06493,0.9061110000000001,1.78227,1.3017299999999998,1.13775,1.33277,0.665935,2.18742,0.5571729999999999,1.0102799999999998,0.7185060000000001,0.331926,1.0931600000000001,1.1089200000000001,1.06859,0.505467,0.7987489999999999,1.06874,1.15442,1.30037,0.7434890000000001,0.866182,0.9112379999999999,0.7193689999999999,1.0000200000000001,0.6714220000000001,0.9904879999999999,0.892533,0.8923719999999999,1.10629,0.023255099999999997,1.3967200000000002,0.316922,0.301056,0.779799,0.725859,0.9065799999999999,0.571615,0.9650340000000001,0.5874689999999999,0.940428,0.950456,0.64928,0.7028220000000001,1.2155,0.8803690000000001,0.846643,1.50276,1.14111,0.77453,0.9870040000000001,1.00548,0.6303770000000001,1.02227,0.990999,1.16547,0.42753199999999997,0.930674,-0.00122497,0.151751,0.613708,1.08579,-0.270998,0.426245,-0.025714799999999996,1.02579,1.10562,0.7179220000000001,1.27942,0.680142,0.686475,0.637462,0.309041,0.397093,1.9317099999999998,0.607649,0.8890129999999999,0.77352,1.30106,0.576762,0.7376119999999999,1.8899099999999998,0.948789,0.66914,1.04708,1.15483,1.22937,1.13012,1.19821,0.9787309999999999
SPE01502155,1.35742,1.5868799999999998,0.9974120000000001,1.3655,0.8313370000000001,1.5637299999999998,1.29092,1.28562,1.65809,0.601776,0.958849,1.32833,0.745179,1.07407,1.5605,0.373675,0.755926,1.06818,0.6981069999999999,1.1208799999999999,1.25737,1.34311,0.602587,1.44411,1.79909,0.897876,1.30949,0.503366,0.865139,1.06029,1.32026,0.697963,0.9449870000000001,0.8626969999999999,0.582058,0.9154110000000001,1.6681400000000002,0.9320809999999999,1.17544,0.57834,1.3884100000000001,0.8710629999999999,1.39066,1.23796,0.837909,1.2596399999999999,0.9644659999999999,0.9613510000000001,0.7386189999999999,0.576364,0.883194,0.567821,1.08113,0.911795,0.950909,1.06681,1.28372,1.29369,1.02068,1.29775,0.390343,1.05455,1.3981,-0.6279779999999999,1.49728,-0.125959,1.34584,1.2861200000000002,0.889074,0.8602139999999999,0.907027,0.978132,1.155,1.48325,1.12471,0.50362,1.1813,0.899507,1.13509,1.7289900000000002,0.7783399999999999,1.18093,1.4123299999999999,1.20149,1.47196,0.519489,0.6671279999999999,0.703627,1.02521,1.1249799999999999,1.1086200000000002
SPE01502237,-0.100773,-0.09412519999999999,0.184085,0.052936699999999996,0.06894810000000001,-0.244955,0.46454399999999996,-0.261085,-0.7828890000000001,-0.154139,-0.37299,-0.36157100000000003,-0.491129,0.00860898,0.14994100000000002,-0.500572,0.112561,-0.193937,-0.235881,0.43534799999999996,-0.164158,0.254114,0.015791,0.0735291,-0.00231363,-0.259858,0.130841,0.04937,-0.12504300000000002,-0.230258,-0.120189,0.324721,-0.0631046,0.032825,-0.548733,0.11071600000000001,-0.0326901,0.188638,-0.11570599999999999,0.115184,-0.20383900000000002,0.00202956,0.0245068,-0.241984,-0.0185181,0.265858,0.23410300000000003,-0.418196,-0.366534,0.279086,0.44462799999999997,-0.0206368,-0.5376,-0.33613699999999996,-0.243655,-0.204736,-0.389252,-0.24680100000000002,-0.136782,0.10895999999999999,-0.16719,0.167169,-0.0421121,0.21507800000000002,-0.273372,-0.53482,-0.056809500000000006,-0.06617999999999999,-0.32700300000000004,-0.28846700000000003,-0.17591800000000002,-0.18288,-0.472455,-0.0231923,-0.349242,-0.49298400000000003,0.021309599999999998,-1.1788100000000001,-0.229368,-0.509288,0.0850329,-0.204825,-0.0128607,-0.194232,0.10476099999999999,-0.278879,-0.254295,0.150399,-0.150408,-0.0990485,-0.049363599999999994
SPE01502252,-0.372829,-0.41763,-0.622594,0.048992900000000006,-0.36338200000000004,-1.30529,-0.292547,-0.787085,-1.8439400000000001,-0.567243,-0.8964260000000001,-0.343727,0.097289,-0.22629699999999997,0.0123709,-0.47537700000000005,-0.0343995,-0.26258899999999996,-0.9702299999999999,-0.404192,-0.455604,-0.375627,-0.360018,-0.10774600000000001,-0.14305,-0.1235,-0.12458599999999999,-0.682761,-0.435625,-0.360122,-0.316126,-0.295183,-1.46908,-0.586488,-0.797512,-0.25640599999999997,-0.615507,-0.259315,-0.777579,-0.45953900000000003,-0.360634,-0.0621664,-0.580939,-0.540329,-0.5419470000000001,-0.151697,-0.44857299999999994,-0.52225,-0.53605,-0.5246,-0.563716,-0.0885501,-0.46646000000000004,-0.277004,-0.129866,-0.525436,-0.232842,-0.22464699999999999,-1.60709,-0.740004,-0.184559,-0.484038,-0.19228499999999998,0.540024,-0.580386,-0.34426,-0.413091,-0.480112,-0.240713,-0.640659,0.119967,0.410596,-1.44224,-0.355767,-0.512031,-0.469307,-0.079277,-0.724371,-0.23130799999999999,-1.3859299999999999,-0.200526,0.277497,-0.9854950000000001,-0.39327399999999996,-0.0716331,-0.271785,-0.851824,-0.602965,-0.48283999999999994,0.253731,-0.677616
SPE01503044,-1.1225399999999999,-1.38002,-1.1921,-0.555565,-0.8213020000000001,-0.879174,-0.9579290000000001,-1.52942,-1.89052,-0.809579,-1.7116099999999999,-1.27061,0.291004,-0.858317,-0.540058,-1.40232,-0.249896,-1.32439,-1.77298,-1.35259,-1.40337,-0.713095,-0.5262789999999999,-0.5497350000000001,-0.677384,-0.738025,-0.536512,-1.39763,-0.786782,-0.689369,-0.806287,-0.475238,-0.956594,-1.7805,-0.319581,-0.356781,-1.16878,-1.01224,-1.9986599999999999,-0.598958,-1.44376,-0.285148,-1.0629600000000001,-0.687824,-0.8836200000000001,-0.643728,-1.0849799999999998,-1.2142600000000001,-1.9695200000000002,-1.44336,-1.09952,-2.8184,-1.00406,-1.26941,-0.989604,-1.25099,-1.42202,-1.34322,-2.43213,-0.75276,-1.1605299999999998,-1.18239,-0.614993,0.0832457,-0.6817880000000001,0.10918,-1.57249,-1.30124,-1.31635,-1.6452799999999999,0.17820999999999998,0.764325,-1.59666,1.83912,-0.341046,-1.76645,-0.8672989999999999,-0.8482959999999999,-0.687237,-1.26437,-0.987347,-0.946254,-1.55016,-0.964252,-0.8538709999999999,-0.533676,-1.52817,-0.68598,-2.40174,-0.5101359999999999,-0.401329
